Id	Name	Type	Aliases
23563	CHST5	GENE	
23564	DDAH2	GENE	
23566	LPAR3	GENE	hsa:23566,lysophosphatidic acid receptor 3,ENSG00000171517
23568	ARL2BP	GENE	
23569	PADI4	GENE	hsa:23569,peptidyl arginine deiminase 4,ENSG00000159339,ENSG00000280908
10253	SPRY2	GENE	hsa:10253,sprouty RTK signaling antagonist 2,ENSG00000136158
10252	SPRY1	GENE	
10254	STAM2	GENE	hsa:10254,signal transducing adaptor molecule 2,ENSG00000115145
10257	ABCC4	GENE	
10256	CNKSR1	GENE	
10260	DENND4A	GENE	
10262	SF3B4	GENE	
23576	DDAH1	GENE	
117608	ZNF354B	GENE	hsa:117608,zinc finger protein 354B,ENSG00000178338
10266	RAMP2	GENE	hsa:10266,receptor activity modifying protein 2,ENSG00000131477
10268	RAMP3	GENE	hsa:10268,receptor activity modifying protein 3,ENSG00000122679
10267	RAMP1	GENE	hsa:10267,receptor activity modifying protein 1,ENSG00000132329
10269	ZMPSTE24	GENE	hsa:10269,zinc metallopeptidase STE24,ENSG00000084073
285175	UNC80	GENE	
23542	MAPK8IP2	GENE	hsa:23542,mitogen-activated protein kinase 8 interacting protein 2,ENSG00000008735
23543	RBFOX2	GENE	
23545	ATP6V0A2	GENE	hsa:23545,ATPase H+ transporting V0 subunit a2,ENSG00000185344
23547	LILRA4	GENE	hsa:23547,leukocyte immunoglobulin like receptor A4,ENSG00000239961,ENSG00000276798,ENSG00000274185,ENSG00000277092
10238	DCAF7	GENE	
hsa-miR-488-5p	hsa-miR-488-5p	MIRNA	
10231	RCAN2	GENE	hsa:10231,regulator of calcineurin 2,ENSG00000172348
10232	MSLN	GENE	
10235	RASGRP2	GENE	hsa:10235,RAS guanyl releasing protein 2,ENSG00000068831
10236	HNRNPR	GENE	
10240	MRPS31	GENE	
23553	HYAL4	GENE	hsa:23553,hyaluronidase 4,ENSG00000106302
23555	TSPAN15	GENE	
23556	PIGN	GENE	hsa:23556,phosphatidylinositol glycan anchor biosynthesis class N,ENSG00000197563
23557	SNAPIN	GENE	
101059918	GOLGA8R	GENE	
10249	GLYAT	GENE	
10242	KCNMB2	GENE	hsa:10242,potassium calcium-activated channel subfamily M regulatory beta subunit 2,ENSG00000197584
10241	CALCOCO2	GENE	hsa:10241,calcium binding and coiled-coil domain 2,ENSG00000136436
10244	RABEPK	GENE	
10243	GPHN	GENE	hsa:10243,gephyrin,ENSG00000171723
10245	TIMM17B	GENE	
10248	POP7	GENE	
285195	SLC9A9	GENE	
10247	RIDA	GENE	
23526	ARHGAP45	GENE	
23529	CLCF1	GENE	hsa:23529,cardiotrophin like cytokine factor 1,ENSG00000175505
129642	MBOAT2	GENE	hsa:129642,membrane bound O-acyltransferase domain containing 2,ENSG00000143797
128312	H2BU1	GENE	hsa:128312,H2B clustered histone 26,ENSG00000196890,ENSG00000285449
23521	RPL13A	GENE	hsa:23521,ribosomal protein L13a,ENSG00000142541
23522	KAT6B	GENE	
23523	CABIN1	GENE	
hsa-miR-23a-3p	hsa-miR-23a-3p	MIRNA	
23524	SRRM2	GENE	
10219	KLRG1	GENE	
115004	CGAS	GENE	hsa:115004,cyclic GMP-AMP synthase,ENSG00000164430
10211	FLOT1	GENE	hsa:10211,flotillin 1,ENSG00000137312,ENSG00000223654,ENSG00000236271,ENSG00000206480,ENSG00000232280,ENSG00000206379,ENSG00000230143,ENSG00000224740
10210	TOPORS	GENE	
10213	PSMD14	GENE	hsa:10213,proteasome 26S subunit, non-ATPase 14,ENSG00000115233
128308	MRPL55	GENE	
10212	DDX39A	GENE	
286451	YIPF6	GENE	
23538	OR52A1	GENE	hsa:23538,olfactory receptor family 52 subfamily A member 1,ENSG00000182070
23539	SLC16A8	GENE	
23530	NNT	GENE	hsa:23530,nicotinamide nucleotide transhydrogenase,ENSG00000112992
23533	PIK3R5	GENE	hsa:23533,phosphoinositide-3-kinase regulatory subunit 5,ENSG00000141506
23534	TNPO3	GENE	hsa:23534,transportin 3,ENSG00000064419
23536	ADAT1	GENE	
10228	STX6	GENE	hsa:10228,syntaxin 6,ENSG00000135823
10229	COQ7	GENE	hsa:10229,coenzyme Q7, hydroxylase,ENSG00000167186
10221	TRIB1	GENE	
10224	ZNF443	GENE	hsa:10224,zinc finger protein 443,ENSG00000180855
10226	PLIN3	GENE	
10225	CD96	GENE	
hsa-miR-23a-5p	hsa-miR-23a-5p	MIRNA	
23507	LRRC8B	GENE	
23509	POFUT1	GENE	
23500	DAAM2	GENE	hsa:23500,dishevelled associated activator of morphogenesis 2,ENSG00000146122
345275	HSD17B13	GENE	
23516	SLC39A14	GENE	
23517	MTREX	GENE	
345274	SLC10A6	GENE	
23511	NUP188	GENE	
23512	SUZ12	GENE	
23513	SCRIB	GENE	hsa:23513,scribble planar cell polarity protein,ENSG00000180900,ENSG00000274287
23514	SPIDR	GENE	
10206	TRIM13	GENE	
10207	PATJ	GENE	hsa:10207,PATJ crumbs cell polarity complex component,ENSG00000132849
10200	MPHOSPH6	GENE	
10201	NME6	GENE	hsa:10201,NME/NM23 nucleoside diphosphate kinase 6,ENSG00000172113
129607	CMPK2	GENE	hsa:129607,cytidine/uridine monophosphate kinase 2,ENSG00000134326
10203	CALCRL	GENE	hsa:10203,calcitonin receptor like receptor,ENSG00000064989
431704	RGS21	GENE	
117579	RLN3	GENE	hsa:117579,relaxin 3,ENSG00000171136,ENSG00000288474
728957	ZNF705D	GENE	hsa:728957,zinc finger protein 705D,ENSG00000215343,ENSG00000285124
84449	ZNF333	GENE	hsa:84449,zinc finger protein 333,ENSG00000160961
84448	ABLIM2	GENE	hsa:84448,actin binding LIM protein family member 2,ENSG00000163995
117584	RFFL	GENE	
84444	DOT1L	GENE	hsa:84444,DOT1 like histone lysine methyltransferase,ENSG00000104885
116255	MOGAT1	GENE	hsa:116255,monoacylglycerol O-acyltransferase 1,ENSG00000124003
58157	NGB	GENE	
84447	SYVN1	GENE	
84441	MAML2	GENE	hsa:84441,mastermind like transcriptional coactivator 2,ENSG00000184384
117581	TWIST2	GENE	hsa:117581,twist family bHLH transcription factor 2,ENSG00000233608,ENSG00000288335
hsa-miR-211-5p	hsa-miR-211-5p	MIRNA	
hsa-miR-452-3p	hsa-miR-452-3p	MIRNA	
131890	GRK7	GENE	hsa:131890,G protein-coupled receptor kinase 7,ENSG00000114124
143872	ARHGAP42	GENE	
84433	CARD11	GENE	hsa:84433,caspase recruitment domain family member 11,ENSG00000198286
60488	MRPS35	GENE	
hsa-miR-223-3p	hsa-miR-223-3p	MIRNA	
60487	TRMT11	GENE	
84436	ZNF528	GENE	hsa:84436,zinc finger protein 528,ENSG00000167555
60485	SAV1	GENE	hsa:60485,salvador family WW domain containing protein 1,ENSG00000151748
84432	PROK1	GENE	
60482	SLC5A7	GENE	hsa:60482,solute carrier family 5 member 7,ENSG00000115665
60481	ELOVL5	GENE	hsa:60481,ELOVL fatty acid elongase 5,ENSG00000012660
hsa-miR-1266-5p	hsa-miR-1266-5p	MIRNA	
130576	LYPD6B	GENE	hsa:130576,LY6/PLAUR domain containing 6B,ENSG00000150556
10193	RNF41	GENE	hsa:10193,ring finger protein 41,ENSG00000181852
130574	LYPD6	GENE	hsa:130574,LY6/PLAUR domain containing 6,ENSG00000187123
10196	PRMT3	GENE	
10195	ALG3	GENE	hsa:10195,ALG3 alpha-1,3- mannosyltransferase,ENSG00000214160
116228	COX20	GENE	
84467	FBN3	GENE	
60496	AASDHPPT	GENE	hsa:60496,aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase,ENSG00000149313
10197	PSME3	GENE	hsa:10197,proteasome activator subunit 3,ENSG00000131467
60495	HPSE2	GENE	hsa:60495,heparanase 2 (inactive),ENSG00000172987
10199	MPHOSPH10	GENE	
84464	SLX4	GENE	
60490	PPCDC	GENE	hsa:60490,phosphopantothenoylcysteine decarboxylase,ENSG00000138621
hsa-miR-452-5p	hsa-miR-452-5p	MIRNA	
153201	SLC36A2	GENE	
130589	GALM	GENE	hsa:130589,galactose mutarotase,ENSG00000143891
hsa-miR-223-5p	hsa-miR-223-5p	MIRNA	
84455	EFCAB7	GENE	hsa:84455,EF-hand calcium binding domain 7,ENSG00000203965
10170	DHRS9	GENE	hsa:10170,dehydrogenase/reductase 9,ENSG00000073737
58191	CXCL16	GENE	hsa:58191,C-X-C motif chemokine ligand 16,ENSG00000161921
10172	ZNF256	GENE	hsa:10172,zinc finger protein 256,ENSG00000152454
10171	RCL1	GENE	
10174	SORBS3	GENE	
201514	ZNF584	GENE	hsa:201514,zinc finger protein 584,ENSG00000171574
128272	ARHGEF19	GENE	
23480	SEC61G	GENE	
23481	PES1	GENE	
23483	TGDS	GENE	hsa:23483,TDP-glucose 4,6-dehydratase,ENSG00000088451
hsa-miR-488-3p	hsa-miR-488-3p	MIRNA	
10175	CNIH1	GENE	
10181	RBM5	GENE	
96459	FNIP1	GENE	hsa:96459,folliculin interacting protein 1,ENSG00000217128
23498	HAAO	GENE	hsa:23498,3-hydroxyanthranilate 3,4-dioxygenase,ENSG00000162882
116285	ACSM1	GENE	hsa:116285,acyl-CoA synthetase medium chain family member 1,ENSG00000166743
23491	CES3	GENE	
23493	HEY2	GENE	hsa:23493,hes related family bHLH transcription factor with YRPW motif 2,ENSG00000135547
23495	TNFRSF13B	GENE	hsa:23495,TNF receptor superfamily member 13B,ENSG00000240505
10189	ALYREF	GENE	hsa:10189,Aly/REF export factor,ENSG00000183684
10152	ABI2	GENE	hsa:10152,abl interactor 2,ENSG00000138443
23463	ICMT	GENE	hsa:23463,isoprenylcysteine carboxyl methyltransferase,ENSG00000116237
23464	GCAT	GENE	hsa:23464,glycine C-acetyltransferase,ENSG00000100116
23466	CBX6	GENE	
23468	CBX5	GENE	
2801	GOLGA2	GENE	
2800	GOLGA1	GENE	
728927	ZNF736	GENE	hsa:728927,zinc finger protein 736,ENSG00000234444
23460	ABCA6	GENE	
23461	ABCA5	GENE	
23462	HEY1	GENE	hsa:23462,hes related family bHLH transcription factor with YRPW motif 1,ENSG00000164683
10154	PLXNC1	GENE	hsa:10154,plexin C1,ENSG00000136040
10156	RASA4	GENE	hsa:10156,RAS p21 protein activator 4,ENSG00000105808
2806	GOT2	GENE	hsa:2806,glutamic-oxaloacetic transaminase 2,ENSG00000125166
10155	TRIM28	GENE	
2805	GOT1	GENE	hsa:2805,glutamic-oxaloacetic transaminase 1,ENSG00000120053
2804	GOLGB1	GENE	
10157	AASS	GENE	hsa:10157,aminoadipate-semialdehyde synthase,ENSG00000008311
2803	GOLGA4	GENE	
10159	ATP6AP2	GENE	hsa:10159,ATPase H+ transporting accessory protein 2,ENSG00000182220
2802	GOLGA3	GENE	
646486	FABP12	GENE	
131870	NUDT16	GENE	hsa:131870,nudix hydrolase 16,ENSG00000198585
hsa-miR-211-3p	hsa-miR-211-3p	MIRNA	
10161	LPAR6	GENE	hsa:10161,lysophosphatidic acid receptor 6,ENSG00000139679
10160	FARP1	GENE	
131873	COL6A6	GENE	hsa:131873,collagen type VI alpha 6 chain,ENSG00000206384
10163	WASF2	GENE	hsa:10163,WASP family member 2,ENSG00000158195
10162	LPCAT3	GENE	hsa:10162,lysophosphatidylcholine acyltransferase 3,ENSG00000111684
23474	ETHE1	GENE	hsa:23474,ETHE1 persulfide dioxygenase,ENSG00000105755
23475	QPRT	GENE	hsa:23475,quinolinate phosphoribosyltransferase,ENSG00000103485
23478	SEC11A	GENE	
23479	ISCU	GENE	
646480	FABP9	GENE	
128240	NAXE	GENE	
2812	GP1BB	GENE	hsa:2812,glycoprotein Ib platelet subunit beta,ENSG00000203618
2811	GP1BA	GENE	hsa:2811,glycoprotein Ib platelet subunit alpha,ENSG00000185245
2810	SFN	GENE	hsa:2810,stratifin,ENSG00000175793
23471	TRAM1	GENE	
23473	CAPN7	GENE	
10165	SLC25A13	GENE	
128239	IQGAP3	GENE	hsa:128239,IQ motif containing GTPase activating protein 3,ENSG00000183856
10164	CHST4	GENE	
2819	GPD1	GENE	hsa:2819,glycerol-3-phosphate dehydrogenase 1,ENSG00000167588
84498	FAM120B	GENE	
2817	GPC1	GENE	hsa:2817,glypican 1,ENSG00000063660
10166	SLC25A15	GENE	
2815	GP9	GENE	hsa:2815,glycoprotein IX platelet,ENSG00000169704
10168	ZNF197	GENE	
2814	GP5	GENE	hsa:2814,glycoprotein V platelet,ENSG00000178732
2813	GP2	GENE	
2822	GPLD1	GENE	hsa:2822,glycosylphosphatidylinositol specific phospholipase D1,ENSG00000112293
2821	GPI	GENE	hsa:2821,glucose-6-phosphate isomerase,ENSG00000105220,ENSG00000282019
2820	GPD2	GENE	hsa:2820,glycerol-3-phosphate dehydrogenase 2,ENSG00000115159
201562	HACD2	GENE	hsa:201562,3-hydroxyacyl-CoA dehydratase 2,ENSG00000206527
2829	XCR1	GENE	hsa:2829,X-C motif chemokine receptor 1,ENSG00000173578
2828	GPR4	GENE	
2826	CCR10	GENE	hsa:2826,C-C motif chemokine receptor 10,ENSG00000184451
107987479	LOC107987479	GENE	hsa:107987479,cytochrome P450 2D6,ENSG00000100197,ENSG00000272532,ENSG00000275211,ENSG00000280905,ENSG00000282966,ENSG00000283284
107987478	LOC107987478	GENE	hsa:107987478,ENSG00000100197,ENSG00000272532,ENSG00000275211,ENSG00000280905,ENSG00000282966,ENSG00000283284
2834	PRLHR	GENE	hsa:2834,prolactin releasing hormone receptor,ENSG00000119973
1503	CTPS1	GENE	hsa:1503,CTP synthase 1,ENSG00000171793
2833	CXCR3	GENE	hsa:2833,C-X-C motif chemokine receptor 3,ENSG00000186810
2832	NPBWR2	GENE	hsa:2832,neuropeptides B and W receptor 2,ENSG00000125522,ENSG00000277339
1501	CTNND2	GENE	hsa:1501,catenin delta 2,ENSG00000169862
2831	NPBWR1	GENE	hsa:2831,neuropeptides B and W receptor 1,ENSG00000288611
1500	CTNND1	GENE	hsa:1500,catenin delta 1,ENSG00000198561
60401	EDA2R	GENE	hsa:60401,ectodysplasin A2 receptor,ENSG00000131080
1509	CTSD	GENE	hsa:1509,cathepsin D,ENSG00000117984
1508	CTSB	GENE	hsa:1508,cathepsin B,ENSG00000164733,ENSG00000285132
2838	GPR15	GENE	
2837	UTS2R	GENE	hsa:2837,urotensin 2 receptor,ENSG00000181408
1504	CTRB1	GENE	
1514	CTSL	GENE	hsa:1514,cathepsin L,ENSG00000135047
1513	CTSK	GENE	hsa:1513,cathepsin K,ENSG00000143387
1512	CTSH	GENE	hsa:1512,cathepsin H,ENSG00000103811
2843	GPR20	GENE	
1511	CTSG	GENE	hsa:1511,cathepsin G,ENSG00000100448
60412	EXOC4	GENE	hsa:60412,exocyst complex component 4,ENSG00000131558
2841	GPR18	GENE	
1510	CTSE	GENE	
2840	GPR17	GENE	
346606	MOGAT3	GENE	hsa:346606,monoacylglycerol O-acyltransferase 3,ENSG00000106384
1519	CTSO	GENE	hsa:1519,cathepsin O,ENSG00000256043,ENSG00000263238
2848	GPR25	GENE	
2847	MCHR1	GENE	hsa:2847,melanin concentrating hormone receptor 1,ENSG00000128285
2846	LPAR4	GENE	hsa:2846,lysophosphatidic acid receptor 4,ENSG00000147145
1515	CTSV	GENE	hsa:1515,cathepsin V,ENSG00000136943
394263	MUC21	GENE	
ebv-miR-BHRF1-2-3p	ebv-miR-BHRF1-2-3p	MIRNA	
1525	CXADR	GENE	
1524	CX3CR1	GENE	hsa:1524,C-X3-C motif chemokine receptor 1,ENSG00000168329
2854	GPR32	GENE	
1523	CUX1	GENE	
201595	STT3B	GENE	hsa:201595,STT3 oligosaccharyltransferase complex catalytic subunit B,ENSG00000163527
1522	CTSZ	GENE	hsa:1522,cathepsin Z,ENSG00000101160
2853	GPR31	GENE	
2852	GPER1	GENE	hsa:2852,G protein-coupled estrogen receptor 1,ENSG00000164850
1521	CTSW	GENE	hsa:1521,cathepsin W,ENSG00000172543
1520	CTSS	GENE	hsa:1520,cathepsin S,ENSG00000163131
2850	GPR27	GENE	
2859	GPR35	GENE	hsa:2859,G protein-coupled receptor 35,ENSG00000178623
1528	CYB5A	GENE	
2870	GRK6	GENE	hsa:2870,G protein-coupled receptor kinase 6,ENSG00000198055
1536	CYBB	GENE	hsa:1536,cytochrome b-245 beta chain,ENSG00000165168
2867	FFAR2	GENE	hsa:2867,free fatty acid receptor 2,ENSG00000126262
1535	CYBA	GENE	hsa:1535,cytochrome b-245 alpha chain,ENSG00000051523
60436	TGIF2	GENE	hsa:60436,TGFB induced factor homeobox 2,ENSG00000118707
2865	FFAR3	GENE	
2864	FFAR1	GENE	hsa:2864,free fatty acid receptor 1,ENSG00000126266
hsa-miR-628-3p	hsa-miR-628-3p	MIRNA	
2863	GPR39	GENE	
2862	MLNR	GENE	hsa:2862,motilin receptor,ENSG00000102539
2861	GPR37	GENE	hsa:2861,G protein-coupled receptor 37,ENSG00000170775
2869	GRK5	GENE	hsa:2869,G protein-coupled receptor kinase 5,ENSG00000198873
2868	GRK4	GENE	hsa:2868,G protein-coupled receptor kinase 4,ENSG00000125388
1537	CYC1	GENE	hsa:1537,cytochrome c1,ENSG00000179091
hsa-miR-616-5p	hsa-miR-616-5p	MIRNA	
153222	CREBRF	GENE	
2880	GPX5	GENE	hsa:2880,glutathione peroxidase 5,ENSG00000224586,ENSG00000257770
2878	GPX3	GENE	hsa:2878,glutathione peroxidase 3,ENSG00000211445
2877	GPX2	GENE	hsa:2877,glutathione peroxidase 2,ENSG00000176153
1545	CYP1B1	GENE	hsa:1545,cytochrome P450 family 1 subfamily B member 1,ENSG00000138061
2876	GPX1	GENE	hsa:2876,glutathione peroxidase 1,ENSG00000233276
1544	CYP1A2	GENE	hsa:1544,cytochrome P450 family 1 subfamily A member 2,ENSG00000140505
2875	GPT	GENE	hsa:2875,glutamic--pyruvic transaminase,ENSG00000167701
1543	CYP1A1	GENE	hsa:1543,cytochrome P450 family 1 subfamily A member 1,ENSG00000140465
2874	GPS2	GENE	
2873	GPS1	GENE	
2872	MKNK2	GENE	hsa:2872,MAPK interacting serine/threonine kinase 2,ENSG00000099875
1540	CYLD	GENE	hsa:1540,CYLD lysine 63 deubiquitinase,ENSG00000083799
347902	AMIGO2	GENE	
1549	CYP2A7	GENE	hsa:1549,cytochrome P450 family 2 subfamily A member 7,ENSG00000198077
1548	CYP2A6	GENE	hsa:1548,cytochrome P450 family 2 subfamily A member 6,ENSG00000255974
2879	GPX4	GENE	hsa:2879,glutathione peroxidase 4,ENSG00000167468
2892	GRIA3	GENE	hsa:2892,glutamate ionotropic receptor AMPA type subunit 3,ENSG00000125675
2891	GRIA2	GENE	hsa:2891,glutamate ionotropic receptor AMPA type subunit 2,ENSG00000120251
2890	GRIA1	GENE	hsa:2890,glutamate ionotropic receptor AMPA type subunit 1,ENSG00000155511
2889	RAPGEF1	GENE	hsa:2889,Rap guanine nucleotide exchange factor 1,ENSG00000107263
1558	CYP2C8	GENE	hsa:1558,cytochrome P450 family 2 subfamily C member 8,ENSG00000138115
1557	CYP2C19	GENE	hsa:1557,cytochrome P450 family 2 subfamily C member 19,ENSG00000165841
2888	GRB14	GENE	
2887	GRB10	GENE	hsa:2887,growth factor receptor bound protein 10,ENSG00000106070
2886	GRB7	GENE	
1555	CYP2B6	GENE	hsa:1555,cytochrome P450 family 2 subfamily B member 6,ENSG00000197408
2885	GRB2	GENE	hsa:2885,growth factor receptor bound protein 2,ENSG00000177885
1553	CYP2A13	GENE	hsa:1553,cytochrome P450 family 2 subfamily A member 13,ENSG00000197838
1551	CYP3A7	GENE	hsa:1551,cytochrome P450 family 3 subfamily A member 7,ENSG00000160870
2882	GPX7	GENE	hsa:2882,glutathione peroxidase 7,ENSG00000116157
1559	CYP2C9	GENE	hsa:1559,cytochrome P450 family 2 subfamily C member 9,ENSG00000138109
hsa-miR-616-3p	hsa-miR-616-3p	MIRNA	
1572	CYP2F1	GENE	hsa:1572,cytochrome P450 family 2 subfamily F member 1,ENSG00000197446
1571	CYP2E1	GENE	hsa:1571,cytochrome P450 family 2 subfamily E member 1,ENSG00000130649
hsa-miR-517a-3p	hsa-miR-517a-3p	MIRNA	
2899	GRIK3	GENE	hsa:2899,glutamate ionotropic receptor kainate type subunit 3,ENSG00000163873
2898	GRIK2	GENE	hsa:2898,glutamate ionotropic receptor kainate type subunit 2,ENSG00000164418
2897	GRIK1	GENE	hsa:2897,glutamate ionotropic receptor kainate type subunit 1,ENSG00000171189
1565	CYP2D6	GENE	hsa:1565,cytochrome P450 family 2 subfamily D member 6,ENSG00000100197,ENSG00000272532,ENSG00000275211,ENSG00000280905,ENSG00000282966,ENSG00000283284
1564	CYP2D7	GENE	hsa:1564,cytochrome P450 family 2 subfamily D member 7 (gene/pseudogene)
2895	GRID2	GENE	hsa:2895,glutamate ionotropic receptor delta type subunit 2,ENSG00000152208
2894	GRID1	GENE	hsa:2894,glutamate ionotropic receptor delta type subunit 1,ENSG00000182771
2893	GRIA4	GENE	hsa:2893,glutamate ionotropic receptor AMPA type subunit 4,ENSG00000152578
1562	CYP2C18	GENE	hsa:1562,cytochrome P450 family 2 subfamily C member 18,ENSG00000108242
23604	DAPK2	GENE	hsa:23604,death associated protein kinase 2,ENSG00000035664
23607	CD2AP	GENE	
23608	MKRN1	GENE	
1583	CYP11A1	GENE	hsa:1583,cytochrome P450 family 11 subfamily A member 1,ENSG00000140459,ENSG00000288362
1582	CYP8B1	GENE	hsa:1582,cytochrome P450 family 8 subfamily B member 1,ENSG00000180432
1581	CYP7A1	GENE	hsa:1581,cytochrome P450 family 7 subfamily A member 1,ENSG00000167910
1580	CYP4B1	GENE	
23600	AMACR	GENE	hsa:23600,alpha-methylacyl-CoA racemase,ENSG00000242110
23601	CLEC5A	GENE	
hsa-miR-106a-3p	hsa-miR-106a-3p	MIRNA	
1579	CYP4A11	GENE	
1577	CYP3A5	GENE	hsa:1577,cytochrome P450 family 3 subfamily A member 5,ENSG00000106258
1576	CYP3A4	GENE	hsa:1576,cytochrome P450 family 3 subfamily A member 4,ENSG00000160868
1573	CYP2J2	GENE	hsa:1573,cytochrome P450 family 2 subfamily J member 2,ENSG00000134716
286530	P2RY8	GENE	hsa:286530,P2Y receptor family member 8,ENSG00000182162
23616	SH3BP1	GENE	
23619	ZIM2	GENE	
1594	CYP27B1	GENE	hsa:1594,cytochrome P450 family 27 subfamily B member 1,ENSG00000111012
1593	CYP27A1	GENE	hsa:1593,cytochrome P450 family 27 subfamily A member 1,ENSG00000135929
1592	CYP26A1	GENE	hsa:1592,cytochrome P450 family 26 subfamily A member 1,ENSG00000095596
1591	CYP24A1	GENE	hsa:1591,cytochrome P450 family 24 subfamily A member 1,ENSG00000019186
hsa-miR-129-2-3p	hsa-miR-129-2-3p	MIRNA	
1589	CYP21A2	GENE	hsa:1589,cytochrome P450 family 21 subfamily A member 2,ENSG00000231852,ENSG00000232414,ENSG00000198457,ENSG00000233151,ENSG00000235134,ENSG00000206338
1588	CYP19A1	GENE	hsa:1588,cytochrome P450 family 19 subfamily A member 1,ENSG00000137869
1586	CYP17A1	GENE	hsa:1586,cytochrome P450 family 17 subfamily A member 1,ENSG00000148795
10308	ZNF267	GENE	hsa:10308,zinc finger protein 267,ENSG00000185947
1585	CYP11B2	GENE	hsa:1585,cytochrome P450 family 11 subfamily B member 2,ENSG00000179142
1584	CYP11B1	GENE	hsa:1584,cytochrome P450 family 11 subfamily B member 1,ENSG00000160882
10302	SNAPC5	GENE	
1595	CYP51A1	GENE	hsa:1595,cytochrome P450 family 51 subfamily A member 1,ENSG00000001630
285220	EPHA6	GENE	hsa:285220,EPH receptor A6,ENSG00000080224
441273	SPDYE2	GENE	hsa:441273,speedy/RINGO cell cycle regulator family member E2,ENSG00000205238
441272	SPDYE3	GENE	hsa:441272,speedy/RINGO cell cycle regulator family member E3,ENSG00000214300
442590	SPDYE5	GENE	hsa:442590,speedy/RINGO cell cycle regulator family member E5,ENSG00000170092
441282	AKR1B15	GENE	
10370	CITED2	GENE	hsa:10370,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2,ENSG00000164442
10371	SEMA3A	GENE	hsa:10371,semaphorin 3A,ENSG00000075213
23683	PRKD3	GENE	hsa:23683,protein kinase D3,ENSG00000115825
23682	RAB38	GENE	
10376	TUBA1B	GENE	hsa:10376,tubulin alpha 1b,ENSG00000123416
10379	IRF9	GENE	hsa:10379,interferon regulatory factor 9,ENSG00000213928,ENSG00000285048
10381	TUBB3	GENE	hsa:10381,tubulin beta 3 class III,ENSG00000258947
10380	BPNT1	GENE	hsa:10380,3'(2'), 5'-bisphosphate nucleotidase 1,ENSG00000162813
10383	TUBB4B	GENE	hsa:10383,tubulin beta 4B class IVb,ENSG00000188229
10382	TUBB4A	GENE	hsa:10382,tubulin beta 4A class IVa,ENSG00000104833
10388	SYCP2	GENE	
10350	ABCA9	GENE	
23660	ZKSCAN5	GENE	
10352	WARS2	GENE	hsa:10352,tryptophanyl tRNA synthetase 2, mitochondrial,ENSG00000116874
10351	ABCA8	GENE	
23677	SH3BP4	GENE	
441234	ZNF716	GENE	hsa:441234,zinc finger protein 716,ENSG00000182111
23678	SGK3	GENE	hsa:23678,serum/glucocorticoid regulated kinase family member 3,ENSG00000104205
10362	HMG20B	GENE	
10365	KLF2	GENE	hsa:10365,KLF transcription factor 2,ENSG00000127528
10367	MICU1	GENE	
10369	CACNG2	GENE	hsa:10369,calcium voltage-gated channel auxiliary subunit gamma 2,ENSG00000166862
10368	CACNG3	GENE	hsa:10368,calcium voltage-gated channel auxiliary subunit gamma 3,ENSG00000006116
23647	ARFIP2	GENE	
285231	FBXW12	GENE	
23649	POLA2	GENE	
129521	NMS	GENE	hsa:129521,neuromedin S,ENSG00000204640
23643	LY96	GENE	hsa:23643,lymphocyte antigen 96,ENSG00000154589
23644	EDC4	GENE	
23645	PPP1R15A	GENE	hsa:23645,protein phosphatase 1 regulatory subunit 15A,ENSG00000087074
23646	PLD3	GENE	hsa:23646,phospholipase D family member 3,ENSG00000105223
100129543	ZNF730	GENE	hsa:100129543,zinc finger protein 730,ENSG00000183850
10332	CLEC4M	GENE	hsa:10332,C-type lectin domain family 4 member M,ENSG00000104938
10331	B3GNT3	GENE	hsa:10331,UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3,ENSG00000179913
10333	TLR6	GENE	hsa:10333,toll like receptor 6,ENSG00000174130
10335	IRAG1	GENE	hsa:10335,inositol 1,4,5-triphosphate receptor associated 1,ENSG00000072952
23658	LSM5	GENE	
23659	PLA2G15	GENE	hsa:23659,phospholipase A2 group XV,ENSG00000103066
285242	HTR3E	GENE	hsa:285242,5-hydroxytryptamine receptor 3E,ENSG00000186038
23650	TRIM29	GENE	
23654	PLXNB2	GENE	hsa:23654,plexin B2,ENSG00000196576
23657	SLC7A11	GENE	hsa:23657,solute carrier family 7 member 11,ENSG00000151012
10349	ABCA10	GENE	
117532	TMC2	GENE	
117531	TMC1	GENE	
10342	TFG	GENE	hsa:10342,trafficking from ER to golgi regulator,ENSG00000114354
hsa-miR-187-3p	hsa-miR-187-3p	MIRNA	
10345	TRDN	GENE	hsa:10345,triadin,ENSG00000186439
10344	CCL26	GENE	hsa:10344,C-C motif chemokine ligand 26,ENSG00000006606
10347	ABCA7	GENE	
10346	TRIM22	GENE	
23626	SPO11	GENE	
23627	PRND	GENE	
23620	NTSR2	GENE	hsa:23620,neurotensin receptor 2,ENSG00000169006
23621	BACE1	GENE	hsa:23621,beta-secretase 1,ENSG00000186318
23624	CBLC	GENE	hsa:23624,Cbl proto-oncogene C,ENSG00000142273
10316	NMUR1	GENE	hsa:10316,neuromedin U receptor 1,ENSG00000171596
hsa-miR-26a-1-3p	hsa-miR-26a-1-3p	MIRNA	
